name,data_type,bit_length
RTS50_N_COMMANDS,uint,8
RTS51_N_COMMANDS,uint,8
RTS52_N_COMMANDS,uint,8
RTS53_N_COMMANDS,uint,8
RTS54_N_COMMANDS,uint,8
RTS55_N_COMMANDS,uint,8
RTS56_N_COMMANDS,uint,8
RTS57_N_COMMANDS,uint,8
RTS58_N_COMMANDS,uint,8
RTS59_N_COMMANDS,uint,8
RTS60_N_COMMANDS,uint,8
RTS61_N_COMMANDS,uint,8
RTS62_N_COMMANDS,uint,8
RTS62_ENABLED,uint,1
RTS61_ENABLED,uint,1
RTS60_ENABLED,uint,1
RTS59_ENABLED,uint,1
RTS58_ENABLED,uint,1
RTS57_ENABLED,uint,1
RTS56_ENABLED,uint,1
RTS55_ENABLED,uint,1
RTS54_ENABLED,uint,1
RTS53_ENABLED,uint,1
RTS52_ENABLED,uint,1
RTS51_ENABLED,uint,1
RTS50_ENABLED,uint,1
RTS49_ENABLED,uint,1
RTS48_ENABLED,uint,1
RTS47_ENABLED,uint,1
RTS46_ENABLED,uint,1
RTS45_ENABLED,uint,1
RTS44_ENABLED,uint,1
RTS43_ENABLED,uint,1
RTS42_ENABLED,uint,1
RTS41_ENABLED,uint,1
RTS40_ENABLED,uint,1
RTS39_ENABLED,uint,1
RTS38_ENABLED,uint,1
RTS37_ENABLED,uint,1
RTS36_ENABLED,uint,1
RTS35_ENABLED,uint,1
RTS34_ENABLED,uint,1
RTS33_ENABLED,uint,1
RTS32_ENABLED,uint,1
RTS31_ENABLED,uint,1
RTS30_ENABLED,uint,1
RTS29_ENABLED,uint,1
RTS28_ENABLED,uint,1
RTS27_ENABLED,uint,1
RTS26_ENABLED,uint,1
RTS25_ENABLED,uint,1
RTS24_ENABLED,uint,1
RTS23_ENABLED,uint,1
RTS22_ENABLED,uint,1
RTS21_ENABLED,uint,1
RTS20_ENABLED,uint,1
RTS19_ENABLED,uint,1
RTS18_ENABLED,uint,1
RTS17_ENABLED,uint,1
RTS16_ENABLED,uint,1
RTS15_ENABLED,uint,1
RTS14_ENABLED,uint,1
RTS13_ENABLED,uint,1
RTS12_ENABLED,uint,1
RTS11_ENABLED,uint,1
RTS10_ENABLED,uint,1
RTS9_ENABLED,uint,1
RTS8_ENABLED,uint,1
RTS7_ENABLED,uint,1
RTS6_ENABLED,uint,1
RTS5_ENABLED,uint,1
RTS4_ENABLED,uint,1
RTS3_ENABLED,uint,1
RTS2_ENABLED,uint,1
RTS1_ENABLED,uint,1
ATS2_ENABLED,uint,1
ATS1_ENABLED,uint,1
ATS1_N_COMMANDS,uint,16
ATS2_N_COMMANDS,uint,16
ATS1_LAST_START,uint,32
ATS2_LAST_START,uint,32
RTS1_LAST_START,uint,32
RTS2_LAST_START,uint,32
RTS3_LAST_START,uint,32
RTS4_LAST_START,uint,32
RTS5_LAST_START,uint,32
RTS6_LAST_START,uint,32
RTS7_LAST_START,uint,32
RTS8_LAST_START,uint,32
RTS9_LAST_START,uint,32
RTS10_LAST_START,uint,32
RTS11_LAST_START,uint,32
RTS12_LAST_START,uint,32
RTS13_LAST_START,uint,32
RTS14_LAST_START,uint,32
RTS15_LAST_START,uint,32
RTS16_LAST_START,uint,32
RTS17_LAST_START,uint,32
RTS18_LAST_START,uint,32
RTS19_LAST_START,uint,32
RTS20_LAST_START,uint,32
RTS21_LAST_START,uint,32
RTS22_LAST_START,uint,32
RTS23_LAST_START,uint,32
RTS24_LAST_START,uint,32
RTS25_LAST_START,uint,32
RTS26_LAST_START,uint,32
RTS27_LAST_START,uint,32
RTS28_LAST_START,uint,32
RTS29_LAST_START,uint,32
RTS30_LAST_START,uint,32
RTS31_LAST_START,uint,32
RTS32_LAST_START,uint,32
RTS33_LAST_START,uint,32
RTS34_LAST_START,uint,32
RTS35_LAST_START,uint,32
RTS36_LAST_START,uint,32
RTS37_LAST_START,uint,32
RTS38_LAST_START,uint,32
RTS39_LAST_START,uint,32
RTS40_LAST_START,uint,32
RTS41_LAST_START,uint,32
RTS42_LAST_START,uint,32
RTS43_LAST_START,uint,32
RTS44_LAST_START,uint,32
RTS45_LAST_START,uint,32
RTS46_LAST_START,uint,32
RTS47_LAST_START,uint,32
RTS48_LAST_START,uint,32
RTS49_LAST_START,uint,32
RTS50_LAST_START,uint,32
RTS51_LAST_START,uint,32
RTS52_LAST_START,uint,32
RTS53_LAST_START,uint,32
RTS54_LAST_START,uint,32
RTS55_LAST_START,uint,32
RTS56_LAST_START,uint,32
RTS57_LAST_START,uint,32
RTS58_LAST_START,uint,32
RTS59_LAST_START,uint,32
RTS60_LAST_START,uint,32
RTS61_LAST_START,uint,32
RTS62_LAST_START,uint,32
FSW_BYTECNT_RT,uint,32
FSW_BYTECNT_ENGST,uint,32
FSW_BYTECNT_SCIST,uint,32
FSW_BYTECNT_DIAGST,uint,32
ENG_LO_PADDING,uint,32
ENG_LO_CKSUM,uint,16
