name,data_type,bit_length
ENG_DNLD_HDR_SCID,uint,8
ENG_DNLD_HDR_FILL1,uint,1
ENG_DNLD_HDR_FLASH_BLOCK,uint,15
ENG_DNLD_HDR_FILL2,uint,2
ENG_DNLD_HDR_TIME_QUALITY,uint,2
ENG_DNLD_HDR_USEC,uint,20
ENG_DNLD_HDR_SEC,uint,32
FSW_MEM_DUMP_TYPE,uint,8
FSW_MEM_DUMP_SRC,uint,16
FSW_MEM_DUMP_START,uint,32
FSW_MEM_DUMP_N_BYTES,uint,32
FSW_MEM_DUMP_SEQ_NUM,uint,32
FSW_MEM_DUMP_DATA,fill,16384
ENG_DNLD_PADDING,uint,24
ENG_DNLD_CKSUM,uint,16
