name,data_type,bit_length
E2_I4_INFO_COMP_CKSUM,uint,32
E2_I4_INFO_FLAGS,uint,32
E2_I4_INFO_BOOT_STATUS,uint,32
E2_ADDR,uint,32
E2_TIME_SECONDS,uint,32
E2_TIME_USECS,uint,20
E2_TIME_UNUSED,uint,12
E2_RESET_REASON,uint,32
E2_BYPASS_VAL,uint,32
E2_BIST_ABUS_FAIL_MSK,uint,32
E2_BIST_DBUS_FAIL_MSK,uint,32
E2_BIST_SDRAM_FAIL_FIRST,uint,32
E2_BIST_SDRAM_FAIL_LAST,uint,32
E2_BIST_SDRAM_FAIL_MAP,uint,32
E2_BIST_SDRAM_FAIL_COUNT,uint,32
E2_BIST_TEST_STATUS,uint,32
E3_I1_INFO_ADDR,uint,32
E3_I1_INFO_VERSION,uint,32
E3_I1_INFO_DATE,uint,32
E3_I1_INFO_TIME,uint,32
E3_I1_INFO_EXP_CKSUM,uint,32
E3_I1_INFO_COMP_CKSUM,uint,32
E3_I1_INFO_FLAGS,uint,32
E3_I1_INFO_BOOT_STATUS,uint,32
E3_I2_INFO_ADDR,uint,32
E3_I2_INFO_VERSION,uint,32
E3_I2_INFO_DATE,uint,32
E3_I2_INFO_TIME,uint,32
E3_I2_INFO_EXP_CKSUM,uint,32
E3_I2_INFO_COMP_CKSUM,uint,32
E3_I2_INFO_FLAGS,uint,32
E3_I2_INFO_BOOT_STATUS,uint,32
E3_I3_INFO_ADDR,uint,32
E3_I3_INFO_VERSION,uint,32
E3_I3_INFO_DATE,uint,32
E3_I3_INFO_TIME,uint,32
E3_I3_INFO_EXP_CKSUM,uint,32
E3_I3_INFO_COMP_CKSUM,uint,32
E3_I3_INFO_FLAGS,uint,32
E3_I3_INFO_BOOT_STATUS,uint,32
E3_I4_INFO_ADDR,uint,32
E3_I4_INFO_VERSION,uint,32
E3_I4_INFO_DATE,uint,32
E3_I4_INFO_TIME,uint,32
E3_I4_INFO_EXP_CKSUM,uint,32
E3_I4_INFO_COMP_CKSUM,uint,32
E3_I4_INFO_FLAGS,uint,32
E3_I4_INFO_BOOT_STATUS,uint,32
E3_ADDR,uint,32
E3_TIME_SECONDS,uint,32
E3_TIME_USECS,uint,20
E3_TIME_UNUSED,uint,12
E3_RESET_REASON,uint,32
E3_BYPASS_VAL,uint,32
E3_BIST_ABUS_FAIL_MSK,uint,32
E3_BIST_DBUS_FAIL_MSK,uint,32
E3_BIST_SDRAM_FAIL_FIRST,uint,32
E3_BIST_SDRAM_FAIL_LAST,uint,32
E3_BIST_SDRAM_FAIL_MAP,uint,32
E3_BIST_SDRAM_FAIL_COUNT,uint,32
E3_BIST_TEST_STATUS,uint,32
E4_I1_INFO_ADDR,uint,32
E4_I1_INFO_VERSION,uint,32
E4_I1_INFO_DATE,uint,32
E4_I1_INFO_TIME,uint,32
E4_I1_INFO_EXP_CKSUM,uint,32
E4_I1_INFO_COMP_CKSUM,uint,32
E4_I1_INFO_FLAGS,uint,32
E4_I1_INFO_BOOT_STATUS,uint,32
E4_I2_INFO_ADDR,uint,32
E4_I2_INFO_VERSION,uint,32
E4_I2_INFO_DATE,uint,32
E4_I2_INFO_TIME,uint,32
E4_I2_INFO_EXP_CKSUM,uint,32
E4_I2_INFO_COMP_CKSUM,uint,32
E4_I2_INFO_FLAGS,uint,32
E4_I2_INFO_BOOT_STATUS,uint,32
E4_I3_INFO_ADDR,uint,32
E4_I3_INFO_VERSION,uint,32
E4_I3_INFO_DATE,uint,32
E4_I3_INFO_TIME,uint,32
E4_I3_INFO_EXP_CKSUM,uint,32
E4_I3_INFO_COMP_CKSUM,uint,32
E4_I3_INFO_FLAGS,uint,32
E4_I3_INFO_BOOT_STATUS,uint,32
E4_I4_INFO_ADDR,uint,32
E4_I4_INFO_VERSION,uint,32
E4_I4_INFO_DATE,uint,32
E4_I4_INFO_TIME,uint,32
E4_I4_INFO_EXP_CKSUM,uint,32
E4_I4_INFO_COMP_CKSUM,uint,32
E4_I4_INFO_FLAGS,uint,32
E4_I4_INFO_BOOT_STATUS,uint,32
E4_ADDR,uint,32
E4_TIME_SECONDS,uint,32
E4_TIME_USECS,uint,20
E4_TIME_UNUSED,uint,12
E4_RESET_REASON,uint,32
E4_BYPASS_VAL,uint,32
E4_BIST_ABUS_FAIL_MSK,uint,32
E4_BIST_DBUS_FAIL_MSK,uint,32
E4_BIST_SDRAM_FAIL_FIRST,uint,32
E4_BIST_SDRAM_FAIL_LAST,uint,32
E4_BIST_SDRAM_FAIL_MAP,uint,32
E4_BIST_SDRAM_FAIL_COUNT,uint,32
E4_BIST_TEST_STATUS,uint,32
E5_I1_INFO_ADDR,uint,32
E5_I1_INFO_VERSION,uint,32
E5_I1_INFO_DATE,uint,32
E5_I1_INFO_TIME,uint,32
E5_I1_INFO_EXP_CKSUM,uint,32
E5_I1_INFO_COMP_CKSUM,uint,32
E5_I1_INFO_FLAGS,uint,32
E5_I1_INFO_BOOT_STATUS,uint,32
E5_I2_INFO_ADDR,uint,32
E5_I2_INFO_VERSION,uint,32
E5_I2_INFO_DATE,uint,32
E5_I2_INFO_TIME,uint,32
E5_I2_INFO_EXP_CKSUM,uint,32
E5_I2_INFO_COMP_CKSUM,uint,32
E5_I2_INFO_FLAGS,uint,32
E5_I2_INFO_BOOT_STATUS,uint,32
E5_I3_INFO_ADDR,uint,32
E5_I3_INFO_VERSION,uint,32
E5_I3_INFO_DATE,uint,32
E5_I3_INFO_TIME,uint,32
E5_I3_INFO_EXP_CKSUM,uint,32
E5_I3_INFO_COMP_CKSUM,uint,32
E5_I3_INFO_FLAGS,uint,32
E5_I3_INFO_BOOT_STATUS,uint,32
E5_I4_INFO_ADDR,uint,32
E5_I4_INFO_VERSION,uint,32
E5_I4_INFO_DATE,uint,32
E5_I4_INFO_TIME,uint,32
E5_I4_INFO_EXP_CKSUM,uint,32
E5_I4_INFO_COMP_CKSUM,uint,32
E5_I4_INFO_FLAGS,uint,32
E5_I4_INFO_BOOT_STATUS,uint,32
E5_ADDR,uint,32
E5_TIME_SECONDS,uint,32
E5_TIME_USECS,uint,20
E5_TIME_UNUSED,uint,12
E5_RESET_REASON,uint,32
E5_BYPASS_VAL,uint,32
E5_BIST_ABUS_FAIL_MSK,uint,32
E5_BIST_DBUS_FAIL_MSK,uint,32
E5_BIST_SDRAM_FAIL_FIRST,uint,32
E5_BIST_SDRAM_FAIL_LAST,uint,32
E5_BIST_SDRAM_FAIL_MAP,uint,32
E5_BIST_SDRAM_FAIL_COUNT,uint,32
E5_BIST_TEST_STATUS,uint,32
ENG_BOOT_PADDING,uint,16
ENG_BOOT_CKSUM,uint,16
